DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-01 04:00:00,0.0,-17.563961,-116.59575,-0.702498,3.2861404,3.875641,1.5815251,0.3262925,-6.069333
2024-10-01 04:00:00,0.0,0.58871454,-130.53291,-0.43274578,3.4510436,4.5497932,1.3104793,0.43878767,-6.0730658
2024-10-01 04:00:00,0.0,-21.941416,-116.994415,-1.40322,4.299252,4.8096066,1.1656108,0.64637804,-6.1293817
2024-10-01 05:00:00,0.0,5.658622,-105.846725,-0.9995698,7.0747943,5.203592,1.2127445,1.6478555,-7.8876243
2024-10-01 05:00:00,0.0,-31.633036,-99.243515,-1.5539758,4.667554,5.1396675,1.0857702,0.8447747,-8.419118
2024-10-01 05:00:00,0.0,-23.681751,-103.09722,-1.2101275,5.384232,4.3455377,1.5870334,0.7201687,-8.419397
2024-10-01 05:00:00,0.0,116.44886,-172.51953,-3.6743362,12.900042,13.450672,7.0916386,2.4254916,22.256664
2024-10-01 05:00:00,0.0,-42.139313,-95.25969,-3.1323435,5.079304,4.521,-0.229904,1.2364686,19.501783
2024-10-01 05:00:00,0.0,1.2824777,-84.02182,-2.4522934,8.218224,8.229355,3.5070019,1.9240614,7.118455
2024-10-01 05:00:00,0.0,-33.574543,-99.34463,-1.8280314,4.0227594,4.340192,-0.013746679,0.7877006,-5.1643705
2024-10-01 05:00:00,0.0,27.271425,-132.82732,-1.3040087,6.294738,6.877346,3.6515005,1.1640463,-6.5236
2024-10-01 05:00:00,0.0,-22.103199,-97.53987,-1.9674044,7.013744,5.412268,1.0883512,1.4824711,-8.357924
2024-10-01 06:00:00,0.0,-62.96955,-27.395142,-2.739311,12.346746,8.33234,0.32964548,2.7993119,28.92955
2024-10-01 06:00:00,0.0,176.57986,-23.693686,-4.529463,30.176304,23.3796,8.661323,7.7524767,34.204433
2024-10-01 06:00:00,0.0,4.898058,-6.0616784,-0.66413736,13.552171,11.31725,3.0368538,3.40426,2.935098
2024-10-01 06:00:00,0.0,12.481998,-25.41152,-1.5232116,15.792281,10.623366,0.24969791,4.4196863,-13.797495
2024-10-01 06:00:00,0.0,-25.17166,-26.99652,-2.4176931,14.640187,10.402022,0.37793452,3.5936546,-13.98176
2024-10-01 06:00:00,0.0,-59.421024,-47.086926,-2.1283665,8.9883375,6.8785954,-0.844731,1.8110119,-4.9357634
2024-10-01 06:00:00,0.0,52.120255,-29.87428,-2.1885164,16.63966,12.066691,0.3473904,4.426879,-6.210478
2024-10-01 06:00:00,0.0,-44.629425,-50.43308,-1.5111319,9.403097,6.5342135,0.8198794,1.8329433,-12.683112
