DateTime,Detector_ID,Lane,hour,day,dayofweek,month,year,is_weekend,Direction
2024-10-10 17:00:00,2906,4,3,17,10,3,10,2024,0
2024-10-10 21:00:00,2906,3,0,21,10,3,10,2024,0
2024-10-10 23:00:00,2906,2,2,23,10,3,10,2024,0
2024-10-11 02:00:00,2906,2,2,2,11,4,10,2024,0
2024-10-11 05:00:00,2906,8,2,5,11,4,10,2024,0
2024-10-11 05:00:00,2906,1,1,5,11,4,10,2024,0
2024-10-11 06:00:00,2906,6,3,6,11,4,10,2024,0
2024-10-11 08:00:00,2906,7,3,8,11,4,10,2024,0
2024-10-11 09:00:00,2906,4,3,9,11,4,10,2024,0
2024-10-11 10:00:00,2906,7,3,10,11,4,10,2024,0
2024-10-11 13:00:00,2906,7,3,13,11,4,10,2024,0
2024-10-11 14:00:00,2906,4,3,14,11,4,10,2024,0
2024-10-11 15:00:00,2906,4,3,15,11,4,10,2024,0
2024-10-11 18:00:00,2906,1,1,18,11,4,10,2024,0
2024-10-11 18:00:00,2906,8,2,18,11,4,10,2024,0
2024-10-11 19:00:00,2906,4,3,19,11,4,10,2024,0
2024-10-11 19:00:00,2906,1,1,19,11,4,10,2024,0
2024-10-11 20:00:00,2906,4,3,20,11,4,10,2024,0
2024-10-11 21:00:00,2906,2,2,21,11,4,10,2024,0
2024-10-11 22:00:00,2906,7,3,22,11,4,10,2024,0
2024-10-11 22:00:00,2906,5,3,22,11,4,10,2024,0
2024-10-12 02:00:00,2906,5,3,2,12,5,10,2024,1
2024-10-12 06:00:00,2906,4,3,6,12,5,10,2024,1
2024-10-12 08:00:00,2906,6,3,8,12,5,10,2024,1
2024-10-12 11:00:00,2906,8,2,11,12,5,10,2024,1
2024-10-12 13:00:00,2906,8,2,13,12,5,10,2024,1
2024-10-12 14:00:00,2906,7,3,14,12,5,10,2024,1
2024-10-12 15:00:00,2906,3,0,15,12,5,10,2024,1
2024-10-12 16:00:00,2906,3,0,16,12,5,10,2024,1
2024-10-12 16:00:00,2906,9,0,16,12,5,10,2024,1
2024-10-12 17:00:00,2906,9,0,17,12,5,10,2024,1
2024-10-12 18:00:00,2906,9,0,18,12,5,10,2024,1
2024-10-12 19:00:00,2906,4,3,19,12,5,10,2024,1
2024-10-12 20:00:00,2906,1,1,20,12,5,10,2024,1
2024-10-12 22:00:00,2906,3,0,22,12,5,10,2024,1
2024-10-12 22:00:00,2906,7,3,22,12,5,10,2024,1
2024-10-13 00:00:00,2906,8,2,0,13,6,10,2024,1
2024-10-13 01:00:00,2906,5,3,1,13,6,10,2024,1
2024-10-13 02:00:00,2906,7,3,2,13,6,10,2024,1
2024-10-13 03:00:00,2906,4,3,3,13,6,10,2024,1
2024-10-13 04:00:00,2906,3,0,4,13,6,10,2024,1
2024-10-13 05:00:00,2906,2,2,5,13,6,10,2024,1
2024-10-13 09:00:00,2906,5,3,9,13,6,10,2024,1
2024-10-13 09:00:00,2906,6,3,9,13,6,10,2024,1
2024-10-13 10:00:00,2906,8,2,10,13,6,10,2024,1
2024-10-13 11:00:00,2906,7,3,11,13,6,10,2024,1
2024-10-13 14:00:00,2906,1,1,14,13,6,10,2024,1
2024-10-13 18:00:00,2906,8,2,18,13,6,10,2024,1
2024-10-13 18:00:00,2906,1,1,18,13,6,10,2024,1
2024-10-13 20:00:00,2906,2,2,20,13,6,10,2024,1
2024-10-13 20:00:00,2906,8,2,20,13,6,10,2024,1
2024-10-13 21:00:00,2906,8,2,21,13,6,10,2024,1
2024-10-13 22:00:00,2906,6,3,22,13,6,10,2024,1
2024-10-14 05:00:00,2906,5,3,5,14,0,10,2024,0
2024-10-14 06:00:00,2906,6,3,6,14,0,10,2024,0
2024-10-14 06:00:00,2906,4,3,6,14,0,10,2024,0
2024-10-14 06:00:00,2906,5,3,6,14,0,10,2024,0
2024-10-14 07:00:00,2906,5,3,7,14,0,10,2024,0
2024-10-14 08:00:00,2906,8,2,8,14,0,10,2024,0
2024-10-14 11:00:00,2906,6,3,11,14,0,10,2024,0
2024-10-14 11:00:00,2906,4,3,11,14,0,10,2024,0
2024-10-14 13:00:00,2906,5,3,13,14,0,10,2024,0
2024-10-14 14:00:00,2906,6,3,14,14,0,10,2024,0
2024-10-14 14:00:00,2906,3,0,14,14,0,10,2024,0
2024-10-14 15:00:00,2906,3,0,15,14,0,10,2024,0
2024-10-14 18:00:00,2906,6,3,18,14,0,10,2024,0
2024-10-14 19:00:00,2906,7,3,19,14,0,10,2024,0
2024-10-14 20:00:00,2906,9,0,20,14,0,10,2024,0
2024-10-14 20:00:00,2906,3,0,20,14,0,10,2024,0
2024-10-14 21:00:00,2906,8,2,21,14,0,10,2024,0
2024-10-14 22:00:00,2906,2,2,22,14,0,10,2024,0
2024-10-15 00:00:00,2906,8,2,0,15,1,10,2024,0
2024-10-15 00:00:00,2906,9,0,0,15,1,10,2024,0
2024-10-15 00:00:00,2906,7,3,0,15,1,10,2024,0
2024-10-15 00:00:00,2906,6,3,0,15,1,10,2024,0
2024-10-15 02:00:00,2906,4,3,2,15,1,10,2024,0
2024-10-15 03:00:00,2906,6,3,3,15,1,10,2024,0
2024-10-15 03:00:00,2906,8,2,3,15,1,10,2024,0
2024-10-15 05:00:00,2906,4,3,5,15,1,10,2024,0
2024-10-15 05:00:00,2906,3,0,5,15,1,10,2024,0
2024-10-15 06:00:00,2906,8,2,6,15,1,10,2024,0
2024-10-15 08:00:00,2906,5,3,8,15,1,10,2024,0
2024-10-15 09:00:00,2906,8,2,9,15,1,10,2024,0
2024-10-15 10:00:00,2906,3,0,10,15,1,10,2024,0
2024-10-15 11:00:00,2906,1,1,11,15,1,10,2024,0
2024-10-15 12:00:00,2906,5,3,12,15,1,10,2024,0
